,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd,Unnamed: 0.1,num_nodes,num_edges,Degree mean,Degree std,Top10Degree mean,Top10Degree std,Top10 Degree mean ratio,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,Components_cnt,giant_com_ratio,token,core_cnt,core_ratio,avg_core_neighbor,relative_degree,ETHPriceUSD
797,2022-12-16,1148.0,1671.0,103790.0,134404.0,364.0,59587.0,122183.0,77.0,13258.0,145681.0,136351.0,125085.0,110942.0,2519.0,16.0,20459.0,128.0,71347.0,471.0,4.0,57037.0,344.0,101831.0,1532.0,11.0,121508.0,11822.0,71.0,1671238247.0,661828644.5132896,0.546198789415,0.484094332611,874815020.0227232,776885608.2917436,775345902.4136686,1601642180.423695,0.0,0.0,0.91751280381,44.285154454401,40.91881862236823,39.249798252303,36.26622500107192,0.0032925193302395,54.6759387514202,-68.7025526102663,-6.209811856638699,60.8095072560446,0.0035060722051505,0.0481039044940679,57.1319668702739,60.8095072560446,0.002169881904,14209104.28534626,11065438.575305205,6730775.075256065,12104568.474301662,14085159.051540703,8844411.57030961,14209104.28534626,14209104.28534626,14209104.28534626,7164801.532157371,10106496.663414884,14209104.28534626,75.6535529644,15251658.60183093,15998447.90039252,15999996.134792097,14680204.860953132,15966988.695210056,15999916.977878246,13103479.401406106,15708484.897227408,15999998.49989272,15999951.014442565,15999319.85093312,15981280.738203995,15798118.320460318,15355673.200617496,10325428.356008688,13729108.763979455,14812275.646612585,6872351.419303769,15999905.34203138,15998112.6368619,15962618.016051369,14646415.613192225,15227818.412468027,9561904.349755378,15683931.867366508,12999903.758060787,13409854.185364006,15728463.656836824,15213410.799433865,16000000.0,14180751.535674896,1457.0,0.016863425926,1655.0,361294.8898366052,19754137.267907333,258.7934134961488,14149.77282558639,8.788632332927298,480.52672314388417,10.031850933659,0.0555513098518915,0.0323896271866961,60.901827,binance-aave-usdt-spot,797,1148,1234,2.1498257839721253,11.239185636849376,80.6,94.54005617843804,37.49141004862236,0.0018743032118327,0.0097987669022226,0.0305039794003945,0.1646357025107618,0.7784149266198944,0.0020309517039684,0.0141547210210343,0.0259096270897828,0.1820947707851026,0.0802891567763778,63,0.8667247386759582,AAVE,3,0.0026132404181184,194.33333333333331,0.0018743032118327162,1164.54822443016
798,2022-12-17,1166.0,1673.0,104296.0,134939.0,367.0,59947.0,122714.0,81.0,13346.0,146228.0,136891.0,125615.0,111451.0,2529.0,16.0,20583.0,129.0,71754.0,468.0,4.0,57663.0,349.0,102497.0,1545.0,11.0,122107.0,12056.0,75.0,1671324589.0,672391475.4351876,0.554996241353,0.491939440402,888702606.8822815,789228887.3485081,787731214.2653137,1601276802.7329922,0.0,0.0,0.917386055972,57.582277765014,41.47813232807079,51.039973589281,36.76552683790715,0.0033112338666457,55.5439129301426,-69.58297065906098,-5.177309289504558,54.6759387514202,0.0032925193302395,0.0469503431497433,51.6452961817896,54.6759387514202,0.002178323978,14210486.717367172,11064124.4091093,7297657.835877917,12105583.491765374,14084850.043857308,8841934.20844087,14210486.717367172,14210486.717367172,14210486.717367172,7806169.96058791,10108076.202568468,14210486.717367172,75.6598968235,15246221.013252769,15998446.322842093,15999996.1284691,14678176.895555427,15966870.25447537,15999916.969307808,13137972.995596765,15706840.8930912,15999998.498925684,15999950.982390787,15999318.601365108,15981221.16357474,15796923.91213304,15351161.60788617,10258254.185755966,13726367.45707439,14803875.869693525,6876252.64048291,15999906.566149304,15998140.161137473,15962984.007484028,14647844.647663444,15224411.648089197,9491341.182117734,15684948.140344698,13034414.923562728,13389510.938071297,15726322.200867563,15208823.784241458,16000000.0,14182133.967695808,1552.0,0.017962962963,1778.0,277863.2701070624,15433613.281311369,190.31367878769737,10570.76640399899,9.08720862577724,504.73912468821186,10.023279552201,0.0546870104983889,0.0325318734637824,54.80548,binance-aave-usdt-spot,798,1166,1302,2.23327615780446,10.521041613811402,87.4,76.65536148531585,39.13533026113672,0.0019169752427506,0.0090309370075634,0.0214355574924163,0.1361033467983351,0.7739555239369446,0.0018158707100054,0.0145056527298954,0.0254514149852215,0.1908254787566405,0.0755951309800241,55,0.888507718696398,AAVE,4,0.0034305317324185,162.5,0.0019169752427506091,1187.08355902981
799,2022-12-18,735.0,1675.0,104568.0,135241.0,365.0,60146.0,123011.0,81.0,13395.0,146534.0,137194.0,125914.0,111736.0,2531.0,16.0,20647.0,130.0,71980.0,467.0,4.0,58053.0,347.0,102956.0,1561.0,11.0,122472.0,12229.0,76.0,1671410507.0,677727939.9122117,0.559049377785,0.495359000024,896154093.7350736,795924115.3585299,794058652.7421631,1602996317.2233412,0.0,0.0,0.917169930977,239.544368728488,42.15461240922618,212.253986266726,37.3520971120328,0.0033386530653001,56.0096308584421,-70.94047264686363,-3.82942220208937,55.5439129301426,0.0033112338666457,0.0467902301465098,52.4608331092282,55.5439129301426,0.002182850211,14205533.362574436,11057333.980813816,7327819.58769961,12100203.652923388,14078869.756366448,8822734.600951571,14205533.362574436,14205533.362574436,14205533.362574436,7781143.656152491,10102537.55300632,14205533.362574436,75.6262728308,15243845.1352049,15998443.95009812,15999996.128161743,14674718.895626448,15966806.20130553,15999916.932888636,13141443.378974175,15706004.292703826,15999998.499712016,15999950.971610298,15999317.768432066,15981190.517478276,15796278.63916604,15348718.830188831,10265453.05199114,13739750.206997111,14801124.930590073,6883721.274575102,15999907.749459624,15998171.335148128,15963262.783399124,14644511.773832858,15224523.932849836,9498761.773628175,15686338.16527454,13055866.007894672,13392862.69886366,15725220.06417718,15206631.459698252,16000000.0,14177180.612903072,955.0,0.011053240741,1099.0,66793.47164338994,3741077.6905000904,86.14496858371933,4824.947890686212,7.67732758,430.00428373513665,9.992385376838,0.0543698546126805,0.0325741735126164,55.504995,binance-aave-usdt-spot,799,735,830,2.258503401360544,7.440855290718499,54.7,35.201167909917736,24.219578313253017,0.0030769801108454,0.0101374050282268,0.0066818756344572,0.0749459047683839,0.7749187109885334,0.0015447268642044,0.0179479796940367,0.0322463792679124,0.1570067600098034,0.0730091371141404,48,0.8380952380952381,AAVE,5,0.0068027210884353,82.8,0.003076980110845428,1187.40088690824
800,2022-12-19,874.0,1673.0,104807.0,135535.0,365.0,60311.0,123307.0,80.0,13431.0,146843.0,137489.0,126212.0,111986.0,2528.0,16.0,20696.0,130.0,72177.0,465.0,4.0,57258.0,343.0,102643.0,1507.0,11.0,122542.0,11803.0,72.0,1671496951.0,649559146.2061288,0.540885441408,0.479268776661,859151189.6727473,762793805.5244831,761278282.0872937,1588416185.5726683,0.0,0.0,0.917355342555,135.546840142831,40.54973022287749,120.105595902858,35.93038028025511,0.0032693935583814,53.6969493545467,-70.91242674310689,-8.365731925165244,56.0096308584421,0.0033386530653001,0.0471699419092402,52.8720654052964,56.0096308584421,0.002187134573,14205662.470951345,11053077.878645005,6769132.871661924,12096760.69151084,14077744.536234787,8816297.006405696,14205662.470951345,14205662.470951345,14205662.470951345,7777607.488392343,10097524.504371768,14205662.470951345,75.6047543219,15241762.2058603,15998440.579851331,15999996.122166123,14677685.480885228,15966743.385814553,15999916.924786974,13133034.93904484,15705277.91487297,15999998.495209975,15999950.990184862,15999315.798107164,15981168.07566372,15795697.226309925,15346560.398904644,10275304.820455749,13744102.76438996,14801336.129807912,6890184.765712896,15999903.62656964,15998067.6516201,15961447.094383093,14640218.215780342,15212960.047727035,9507727.482335815,15677214.646554478,12991961.804576308,13397355.142385412,15724420.819757836,15205563.751292463,16000000.0,14177309.72127998,1186.0,0.013726851852,1344.0,118040.3761765322,6338408.1013428895,115.73263202304618,6214.489280409901,6.319877385829883,339.35813591385227,9.990623033379,0.054320130284006,0.0333776155958055,55.808928,binance-aave-usdt-spot,800,874,954,2.183066361556064,6.773940141642498,55.3,32.44157141008363,25.331341719077567,0.0025006487532142,0.0077593816055469,0.004547425715557,0.0609038036754791,0.8071355739268383,0.0005671613574061,0.0155222940780959,0.0300708790385024,0.1349566394569797,0.069693968503102,71,0.8066361556064073,AAVE,5,0.005720823798627,83.4,0.0025006487532142773,1167.13473611923
801,2022-12-20,904.0,1679.0,104992.0,135801.0,364.0,60422.0,123568.0,80.0,13454.0,147108.0,137753.0,126479.0,112183.0,2537.0,16.0,20726.0,128.0,72308.0,469.0,4.0,58237.0,347.0,103295.0,1561.0,11.0,122999.0,12224.0,75.0,1671583993.0,674642852.4286617,0.557279071734,0.49381166821,892422453.2024208,792340759.4807475,790786237.4818236,1601392369.5831409,0.0,0.0,0.916941167461,111.935594870853,42.25847338434302,99.187472917755,37.44574001854546,0.0033000241060106,55.7764033251513,-69.08511636885514,-0.5030987379015657,53.6969493545467,0.0032693935583814,0.0460074982714432,50.5754662767527,53.6969493545467,0.00219107338,14206144.617531614,10838285.303064264,6658224.774726293,12095488.633352673,14077229.163027331,8818180.334074974,14206144.617531614,14206144.617531614,14206144.617531614,7817519.271910481,10100283.053867284,14206144.617531614,75.5968039585,15240431.349592865,15998436.945066256,15999996.1254168,14671058.679381983,15966687.753851635,15999916.850415668,13143455.715722743,15704786.251412056,15999998.49564155,15999951.00165586,15999313.561003832,15981138.415310884,15795291.33859073,15345622.409529297,10281240.941071408,13730187.513767228,14800831.41154588,6896581.099372535,15999907.144531352,15998149.202362534,15962980.684107833,14642293.629372353,15220383.327877715,9514217.565816993,15683987.035800723,13057912.750911416,13407702.68436481,15723973.445864704,15203619.584488755,16000000.0,14177791.86786025,1177.0,0.013622685185,1304.0,142939.33952341304,7972642.252288626,155.6466824058705,8681.412134091564,4.718788825,263.1970687094168,9.982423584551,0.0540497510189603,0.033239063560606,53.7,binance-aave-usdt-spot,801,904,963,2.130530973451328,7.578207765715211,57.7,45.65827173445988,27.08245067497404,0.0023593919971775,0.0083922566619216,0.0114163365786745,0.1007579731924547,0.8077378044769693,0.0016655562958027,0.0111845424642943,0.0313398658322707,0.1335519568554757,0.0652932806146173,68,0.8185840707964602,AAVE,5,0.0055309734513274,88.2,0.00235939199717755,1217.78852659264
802,2022-12-21,995.0,1676.0,105200.0,136200.0,362.0,60538.0,123965.0,79.0,13486.0,147513.0,138152.0,126877.0,112400.0,2537.0,16.0,20772.0,126.0,72442.0,468.0,4.0,58400.0,345.0,103547.0,1562.0,11.0,123381.0,12297.0,74.0,1671669071.0,676714985.3206409,0.558808851893,0.495188157739,895154504.9565792,794793323.7547759,793240673.8007121,1601897503.8140981,0.0,0.0,0.91683194919,99.740175099957,42.9299615772576,88.384701482487,38.04236191542636,0.0033300822454323,55.9471565597862,-69.89631534941141,0.1562408831727149,55.7764033251513,0.0033000241060106,0.0458013867820001,52.4937016671419,55.7764033251513,0.002195275751,14206743.977705268,10836546.233313184,6649961.695903897,12095609.981491918,14075223.62399994,8729482.797847187,14206743.977705268,14206743.977705268,14206743.977705268,7765503.419125111,10126190.32655605,14206743.977705268,75.5975623843,15238321.11024382,15998431.568513695,15999996.12420243,14669311.187047804,15966625.497664038,15999916.833639046,13143073.726559393,15704280.978373151,15999998.494381724,15999950.997876726,15999309.536401482,15981096.187179828,15794952.89493027,15343851.476446869,10301543.364627147,13719634.189914769,14800384.401541732,6912311.690794391,15999906.880417822,15998151.703022487,15963002.90713152,14640509.866345039,15219011.351319892,9529947.129722824,15684218.946782663,13055090.73857736,13420312.677252548,15723602.901367446,15202874.7733723,16000000.0,14178391.228033904,1199.0,0.013877314815,1332.0,160416.80279752112,8974863.980933264,161.743092684964,9049.066128909693,2.0604647907886773,115.27714623618124,9.981433353265,0.0539416844623379,0.033237777523763,55.701671000000005,binance-aave-usdt-spot,802,995,1046,2.1025125628140704,8.076192981662544,67.6,46.54316992499186,32.15200764818356,0.0021152037855272,0.0081249426374874,0.0061269654005527,0.0727058715579978,0.8181426832255465,0.0006255771694122,0.010437410231271,0.0299497427009474,0.1268335856374609,0.0662711864964239,83,0.7949748743718593,AAVE,7,0.0070351758793969,83.14285714285714,0.002115203785527234,1212.37697340736
803,2022-12-22,730.0,1676.0,105309.0,136408.0,364.0,60600.0,124163.0,79.0,13498.0,147731.0,138363.0,127079.0,112518.0,2539.0,16.0,20791.0,127.0,72518.0,467.0,4.0,58349.0,345.0,103573.0,1553.0,11.0,123512.0,12232.0,74.0,1671756399.0,672709019.7301717,0.556304351684,0.492992578463,889837160.0222352,790105544.6427654,788566752.3604944,1599550960.4213448,0.0,0.0,0.916869289091,196.325915251609,45.78843527804264,173.982495168323,40.57735429027545,0.0033076059413064,55.6148225013897,-73.1003229435126,-2.931718721735386,55.9471565597862,0.0033300822454323,0.0461466670738126,52.7062947663691,55.9471565597862,0.002198127613,14207427.983450808,10836600.772231776,6614445.066903509,12095858.432585344,14074922.233489126,8715585.234142054,14207427.983450808,14207427.983450808,14207427.983450808,7759987.226017104,10126378.010559212,14207427.983450808,75.5991152037,15237382.62601739,15998428.31569848,15999996.119955476,14669908.62545121,15966583.35719684,15999916.760043373,13136839.341958612,15703970.567582304,15999998.493839163,15999950.976091744,15999307.519263346,15981070.434698263,15794725.053580057,15343143.845997125,10301984.661799911,13723891.190004148,14797809.145939397,6915466.374751456,15999905.618306398,15998133.559709037,15962758.820375863,14637447.329701688,15216458.694656415,9532792.859175079,15682526.378775368,13049402.28130852,13414078.292651767,15723438.48511294,15202321.559829464,16000000.0,14179075.233779443,952.0,0.011018518519,1064.0,81497.13693933174,4532448.805252384,111.90999839184272,6223.854696693139,5.479546487188934,304.744005273126,9.953028866931,0.0539331980470799,0.0329056846000932,56.0,binance-aave-usdt-spot,803,730,775,2.1232876712328768,6.71350869910319,46.6,35.833565890718226,21.94709677419355,0.0029126031155457,0.0092092026050798,0.0071812838685384,0.0769211686826059,0.8093569198751296,0.0008671021446326,0.0129172071590344,0.034708197744981,0.1324950683220072,0.0687485218187093,57,0.8013698630136986,AAVE,6,0.0082191780821917,64.33333333333333,0.002912603115545784,1216.84605055523
804,2022-12-23,835.0,1677.0,105448.0,136663.0,363.0,60687.0,124423.0,79.0,13518.0,147988.0,138619.0,127337.0,112661.0,2542.0,16.0,20821.0,126.0,72618.0,466.0,4.0,58013.0,338.0,103433.0,1529.0,11.0,123605.0,12020.0,75.0,1671843052.0,658912805.325304,0.546242069789,0.484085112573,871823025.1173472,774147677.7293085,772618168.0227423,1596037861.8466175,0.0,0.0,0.916867165571,83.52555556581,44.81192263606234,74.021171573957,39.71276804485769,0.0032471549675918,54.4889390698342,-77.80765608344436,-6.586870480752335,55.6148225013897,0.0033076059413064,0.0457040744603752,52.4539920282513,55.6148225013897,0.002200931258,14207710.637930818,10832664.820294166,6589034.677665659,12092597.444057906,14075098.364204483,8708844.605284953,14207710.637930818,14207710.637930818,14207710.637930818,7749992.395688301,10116366.115097584,14207710.637930818,75.5787340254,15236480.742339112,15998424.15316004,15999996.117363231,14669874.649138173,15966542.180701168,15999916.814263877,13153971.4554392,15703591.878747717,15999998.49242692,15999951.00281634,15999304.041801648,15981047.027166422,15794458.064653737,15342509.370909693,10310407.340513432,13728394.764050435,14797474.000571365,6919637.359808673,15999902.660792915,15998078.835083742,15961950.360480206,14626795.852969036,15211048.615119772,9541377.121496147,15677939.952844582,13083669.561145088,13430915.690177362,15723132.562609216,15201664.831806244,16000000.0,14179357.888259454,1031.0,0.01193287037,1165.0,191558.13920200293,10437799.775308756,219.35108616573967,11952.20796898694,2.51984,137.303408225731,9.900492039342,0.0537474073238686,0.0328907623245493,55.63,coinbase-aave-usd-spot,804,835,899,2.1532934131736527,8.259605152180134,54.8,54.964230793004525,25.44938820912125,0.0025818865865391,0.0099036032999761,0.0085712778555692,0.0863567167000145,0.8020158351697155,0.0009159062383391,0.0133799942097872,0.0319343367703789,0.1433328691890375,0.0658184199282478,49,0.844311377245509,AAVE,1,0.0011976047904191,128.0,0.0025818865865391517,1219.86765049679
805,2022-12-24,773.0,1674.0,105566.0,136899.0,366.0,60740.0,124653.0,79.0,13519.0,148234.0,138856.0,127568.0,112784.0,2542.0,16.0,20833.0,125.0,72682.0,467.0,4.0,58054.0,340.0,103532.0,1526.0,11.0,123807.0,12017.0,75.0,1671928438.0,658134434.5937414,0.546836869987,0.484616821978,871077164.5227184,773500763.7328387,771964493.1374366,1592937880.2556024,0.0,0.0,0.917031293622,536.546001076941,44.91674741249691,475.496865990311,39.80604194654688,0.0032333755067375,54.4423227826699,-79.76991283845412,-6.327893934886446,54.4889390698342,0.0032471549675918,0.0446679105291823,51.2819955806499,54.4889390698342,0.002203558122,14207844.984399611,10833424.435498424,6563777.216869415,12088654.5789196,14074932.779962892,8696209.775372256,14207844.984399611,14207844.984399611,14207844.984399611,7689678.859815629,10117135.935258452,14207844.984399611,75.5540911182,15235451.273122909,15998420.865332387,15999996.114813201,14672500.697951768,15966502.07081474,15999916.746930676,13153628.405640095,15703179.963151366,15999998.491266582,15999950.960915009,15999301.304467577,15981020.454780206,15794188.969150998,15341891.94358154,10312640.575975852,13715384.510400021,14797265.356318453,6921125.480256561,15999902.100320544,15998072.168574376,15961888.480459716,14627792.768976841,15209990.484659068,9543022.023523426,15677447.516901404,13083326.511345988,13430049.457680803,15723074.679357775,15201745.23665157,16000000.0,14179492.234728249,894.0,0.010347222222,995.0,29820.369489074998,1623490.181222702,45.61962276688528,2483.6382278984047,0.94908149,51.670200825637295,9.826342543609,0.0537471686303409,0.032890718721855,54.59454,binance-aave-usdt-spot,805,773,817,2.1138421733505823,9.271382084814716,53.3,65.30620184944152,25.21474908200734,0.0027381375302468,0.0120095622860294,0.0072338935677758,0.0750763823150087,0.7817694373989681,0.0009682530367936,0.0153115428646057,0.0325666970935166,0.1397852818301751,0.0763136496793125,62,0.7852522639068564,AAVE,2,0.0025873221216041,148.0,0.002738137530246868,1220.58067533606
806,2022-12-25,751.0,1674.0,105673.0,137165.0,365.0,60795.0,124913.0,78.0,13530.0,148499.0,139126.0,127832.0,112903.0,2537.0,16.0,20849.0,124.0,72750.0,467.0,4.0,58083.0,342.0,103620.0,1526.0,11.0,124016.0,12010.0,73.0,1672014765.0,656954357.5619279,0.546463304269,0.484289584856,870060655.6200272,772605432.6296529,771069732.2542393,1592166663.0184195,0.0,0.0,0.91687336807,167.357556378686,45.24030821891117,148.316494205427,40.09310399238348,0.003232054170697,54.3787909762517,-79.44479722963175,-7.895804238211719,54.4423227826699,0.0032333755067375,0.0446036250473,51.1970487568965,54.4423227826699,0.002205914679,14207956.937469155,10832684.248626227,6476510.988716684,12081076.937676545,14074301.807939459,8686678.65565758,14207956.937469155,14207956.937469155,14207956.937469155,7017213.66773684,10109967.98102168,14207956.937469155,75.5067308605,15235163.499710215,15998414.771145085,15999996.108762467,14669973.889116028,15966466.070905603,15999916.673781581,13148766.347330077,15702908.86748514,15999998.490058014,15999950.928919544,15999296.839626696,15981000.395132031,15793999.848922208,15340888.857377931,10337029.255602572,13708933.822542988,14796372.73933281,6943251.944969293,15999901.132148916,15998062.643208284,15961805.015593842,14630470.600522095,15209698.40666136,9565157.669888297,15676847.807220913,13061163.172872107,13437101.525605861,15723026.584563717,15201825.077913992,16000000.0,14179604.18779779,1049.0,0.012141203704,1162.0,95603.69036338093,5198813.09482858,132.89304180753032,7226.56294264997,1.9620234154548728,106.69246119953196,9.809076555315,0.0533305568822143,0.0327180263634502,54.396736,binance-aave-usdt-spot,806,751,802,2.1358189081225034,10.235503340261062,55.6,73.4411328888655,26.03216957605985,0.0028477585441633,0.0136473377870147,0.0009584893836352,0.0143655523053325,0.7643267143861049,0.0004477834718145,0.0163666084226372,0.0326360277542837,0.1581484717073626,0.0699708221670139,45,0.8561917443408789,AAVE,2,0.0026631158455392,154.5,0.002847758544163338,1217.7824880187
807,2022-12-26,978.0,1672.0,105783.0,137470.0,364.0,60848.0,125216.0,77.0,13538.0,148799.0,139420.0,128139.0,113025.0,2535.0,16.0,20861.0,124.0,72811.0,466.0,4.0,58666.0,348.0,104106.0,1554.0,11.0,124496.0,12336.0,73.0,1672102303.0,675312416.435734,0.558342071875,0.494825720755,894375374.5683328,794202839.8751792,792632261.9033232,1601841271.9017072,0.0,0.0,0.916895740961,285.14318775039,46.82577113349968,252.705627077446,41.49892533303135,0.0033115323147298,55.8984609105208,-79.2138705826179,-9.243302495486502,54.3787909762517,0.003232054170697,0.044653943960653,51.1944120569372,54.3787909762517,0.002208163178,14208211.174970863,10804055.349414283,6473842.660009766,12081055.639738226,14074093.010714373,8679987.602649195,14208211.174970863,14208211.174970863,14208211.174970863,6869483.134444711,10081240.712787928,14208211.174970863,75.5065977484,15234806.79689481,15998408.586238489,15999996.117883848,14670331.855375543,15966430.531995455,15999916.645853272,13137572.90912417,15702755.712370597,15999998.488377314,15999950.94927236,15999292.024292268,15980973.563475791,15793880.388976876,15340569.424370976,10332653.991012016,13712141.3347785,14796395.897722073,6938458.119757971,15999904.346886965,15998124.537492443,15962731.924633412,14643369.131855752,15214780.550083386,9560278.81749847,15682459.899012228,13067271.01483006,13441203.078098234,15723195.692317827,15202439.899427986,16000000.0,14179858.4252995,1202.0,0.013912037037,1339.0,56112.15938992075,3136583.3482623976,61.94665801190717,3462.7228414159927,1.69438032,94.71325208507571,9.787364367608,0.053365973609499,0.0321236239147962,54.39456,binance-aave-usdt-spot,807,978,1047,2.141104294478528,10.098518168470928,63.6,80.772932760094,29.70429799426934,0.0021915090015133,0.0103362519636345,0.0026680273083911,0.0467465349386592,0.7945022345191457,0.000294048459186,0.0133586921477039,0.0290672348494635,0.1278479910333542,0.0708657661431838,64,0.7801635991820041,AAVE,2,0.0020449897750511,177.0,0.0021915090015133345,1224.37791788428
808,2022-12-27,720.0,1677.0,105896.0,137601.0,368.0,60930.0,125340.0,78.0,13532.0,148931.0,139553.0,128266.0,113142.0,2524.0,16.0,20869.0,123.0,72908.0,470.0,4.0,59318.0,352.0,104643.0,1589.0,11.0,124816.0,12585.0,77.0,1672187883.0,693228224.3936054,0.569766804409,0.504972173173,918156913.815176,815335401.473803,813742900.5964594,1611460876.1166732,0.0,0.0,0.91691669561,74.192576301003,48.02520204804851,65.755298831258,42.563712834140695,0.0034364400278878,57.3848071134485,-79.36029192363658,-6.8483505190727145,55.8984609105208,0.0033115323147298,0.0456545810684933,52.4901945998605,55.8984609105208,0.002209989884,14208811.681731684,10804372.345211796,6561745.781476568,12080344.245526668,14074323.88967915,8681370.238152703,14208811.681731684,14208811.681731684,14208811.681731684,6852494.507743609,10083434.466472125,14208811.681731684,75.5021515345,15236355.631348385,15998407.7307317,15999996.115623863,14670667.129761076,15966400.566108303,15999916.59247736,13146570.451765953,15702280.814839244,15999998.48833826,15999950.929345151,15999291.617759723,15980960.888062008,15793592.57652648,15340063.126500769,10319595.446266305,13693358.12008458,14796602.390566008,6924040.480623591,15999907.747713769,15998198.539053703,15963708.173759196,14643995.645675616,15221648.389097948,9546603.247826377,15686491.896728547,13129663.171765951,13434695.940041736,15723015.71694003,15203433.344834156,16000000.0,14180458.93206032,1162.0,0.013449074074,1316.0,215654.9994313061,12375320.545416346,238.89091436105073,13708.70904176424,54.4735179,3125.9523174824844,9.765207939702,0.0531919735827621,0.0325684060636858,55.98824,binance-aave-usdt-spot,808,720,850,2.361111111111111,5.678952565461918,43.2,20.76749597060004,18.29647058823529,0.0032838819347859,0.0078984041244254,0.0095134073379961,0.0801543716109858,0.7687446366781986,0.0047069898799717,0.0173194013430612,0.0330218371446444,0.1262426095926002,0.0711749964584881,63,0.7708333333333334,AAVE,7,0.0097222222222222,53.71428571428572,0.003283881934785968,1211.57558153127
